"","pp_code","treatment","trial","block","pred_prob","pred_gain","pred_loss","pred_hotcold","uncens1_cens2","NrCards_perTrial","QneedAverage","Qtype1_average_5items","Qtype2_average_5items","Qtype1_average_4items","Qtype2_average_4items","Qtype1_average_3items"
"191",12,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,5,35.125,59.2,48.8,65,43.5,65.6666666666667
"192",12,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,14,35.125,59.2,48.8,65,43.5,65.6666666666667
"193",13,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",1,3,43.625,75.8,59.6,72.25,70.75,74
"194",13,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"195",13,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,11,43.625,75.8,59.6,72.25,70.75,74
"196",13,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,15,43.625,75.8,59.6,72.25,70.75,74
"197",13,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,3,43.625,75.8,59.6,72.25,70.75,74
"198",13,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,20,43.625,75.8,59.6,72.25,70.75,74
"199",13,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,12,43.625,75.8,59.6,72.25,70.75,74
"200",13,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,4,43.625,75.8,59.6,72.25,70.75,74
"201",13,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,7,43.625,75.8,59.6,72.25,70.75,74
"202",13,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"203",13,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"204",13,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,2,43.625,75.8,59.6,72.25,70.75,74
"205",13,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"206",13,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",1,17,43.625,75.8,59.6,72.25,70.75,74
"207",13,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,10,43.625,75.8,59.6,72.25,70.75,74
"208",13,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,2,43.625,75.8,59.6,72.25,70.75,74
"209",13,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"210",13,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,1,43.625,75.8,59.6,72.25,70.75,74
"211",13,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,1,43.625,75.8,59.6,72.25,70.75,74
"212",13,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",1,4,43.625,75.8,59.6,72.25,70.75,74
"213",13,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,10,43.625,75.8,59.6,72.25,70.75,74
"214",13,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,0,43.625,75.8,59.6,72.25,70.75,74
"215",13,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,9,43.625,75.8,59.6,72.25,70.75,74
"216",13,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,3,43.625,75.8,59.6,72.25,70.75,74
"217",13,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,10,52.75,65.8,75.8,66,92.75,58.6666666666667
"218",13,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,15,52.75,65.8,75.8,66,92.75,58.6666666666667
"219",13,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,10,52.75,65.8,75.8,66,92.75,58.6666666666667
"220",13,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"221",13,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,4,52.75,65.8,75.8,66,92.75,58.6666666666667
"222",13,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,20,52.75,65.8,75.8,66,92.75,58.6666666666667
"223",13,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"224",13,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,4,52.75,65.8,75.8,66,92.75,58.6666666666667
"225",13,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"226",13,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,8,52.75,65.8,75.8,66,92.75,58.6666666666667
"227",13,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",1,20,52.75,65.8,75.8,66,92.75,58.6666666666667
"228",13,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"229",13,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,20,52.75,65.8,75.8,66,92.75,58.6666666666667
"230",13,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,8,52.75,65.8,75.8,66,92.75,58.6666666666667
"231",13,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"232",13,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,3,52.75,65.8,75.8,66,92.75,58.6666666666667
"233",13,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,10,52.75,65.8,75.8,66,92.75,58.6666666666667
"234",13,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,20,52.75,65.8,75.8,66,92.75,58.6666666666667
"235",13,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,5,52.75,65.8,75.8,66,92.75,58.6666666666667
"236",13,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"237",13,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,2,52.75,65.8,75.8,66,92.75,58.6666666666667
"238",13,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"239",13,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,3,52.75,65.8,75.8,66,92.75,58.6666666666667
"240",13,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",1,6,52.75,65.8,75.8,66,92.75,58.6666666666667
"241",14,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",2,10,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"242",14,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,21,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"243",14,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",2,1,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"244",14,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",1,10,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"245",14,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",2,2,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"246",14,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,18,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"247",14,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",2,6,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"248",14,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,18,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"249",14,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,9,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"250",14,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,3,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"251",14,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",2,3,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"252",14,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,9,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"253",14,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",2,5,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"254",14,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",2,18,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"255",14,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",2,4,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"256",14,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,10,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"257",14,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,1,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"258",14,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,4,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"259",14,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,20,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"260",14,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,13,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"261",14,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,8,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"262",14,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",2,9,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"263",14,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,6,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"264",14,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,12,61.125,84.4,29.2,83.75,32.25,80.3333333333333
"265",14,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",1,8,67,62.8,35.4,76.25,39.5,69
"266",14,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,10,67,62.8,35.4,76.25,39.5,69
"267",14,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,14,67,62.8,35.4,76.25,39.5,69
"268",14,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",2,20,67,62.8,35.4,76.25,39.5,69
"269",14,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,18,67,62.8,35.4,76.25,39.5,69
"270",14,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,20,67,62.8,35.4,76.25,39.5,69
"271",14,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,4,67,62.8,35.4,76.25,39.5,69
"272",14,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",2,6,67,62.8,35.4,76.25,39.5,69
"273",14,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",2,18,67,62.8,35.4,76.25,39.5,69
"274",14,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,20,67,62.8,35.4,76.25,39.5,69
"275",14,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,18,67,62.8,35.4,76.25,39.5,69
"276",14,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,6,67,62.8,35.4,76.25,39.5,69
"277",14,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",1,12,67,62.8,35.4,76.25,39.5,69
"278",14,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,16,67,62.8,35.4,76.25,39.5,69
"279",14,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",2,22,67,62.8,35.4,76.25,39.5,69
"280",14,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,17,67,62.8,35.4,76.25,39.5,69
"281",14,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,10,67,62.8,35.4,76.25,39.5,69
"282",14,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,12,67,62.8,35.4,76.25,39.5,69
"283",14,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",1,10,67,62.8,35.4,76.25,39.5,69
"284",14,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,14,67,62.8,35.4,76.25,39.5,69
"285",14,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,14,67,62.8,35.4,76.25,39.5,69
"286",14,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,8,67,62.8,35.4,76.25,39.5,69
"287",14,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,12,67,62.8,35.4,76.25,39.5,69
"288",14,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,8,67,62.8,35.4,76.25,39.5,69
"289",16,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,11,33,51,36.2,49,32.5,48.3333333333333
"290",16,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"291",16,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,2,33,51,36.2,49,32.5,48.3333333333333
"292",16,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"293",16,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"294",16,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",1,6,33,51,36.2,49,32.5,48.3333333333333
"295",16,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"296",16,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"297",16,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,1,33,51,36.2,49,32.5,48.3333333333333
"298",16,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,2,33,51,36.2,49,32.5,48.3333333333333
"299",16,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,10,33,51,36.2,49,32.5,48.3333333333333
"300",16,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"301",16,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",1,10,33,51,36.2,49,32.5,48.3333333333333
"302",16,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,6,33,51,36.2,49,32.5,48.3333333333333
"303",16,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"304",16,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"305",16,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"306",16,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,4,33,51,36.2,49,32.5,48.3333333333333
"307",16,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,1,33,51,36.2,49,32.5,48.3333333333333
"308",16,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"309",16,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"310",16,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,5,33,51,36.2,49,32.5,48.3333333333333
"311",16,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",2,1,33,51,36.2,49,32.5,48.3333333333333
"312",16,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,0,33,51,36.2,49,32.5,48.3333333333333
"313",16,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,10,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"314",16,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,1,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"315",16,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,5,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"316",16,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"317",16,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"318",16,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,6,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"319",16,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"320",16,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",1,3,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"321",16,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"322",16,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",1,4,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"323",16,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"324",16,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,8,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"325",16,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"326",16,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,8,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"327",16,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"328",16,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,8,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"329",16,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"330",16,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,6,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"331",16,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"332",16,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,5,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"333",16,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"334",16,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",1,10,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"335",16,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,0,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"336",16,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,7,35.375,50.4,68.4,61.5,70.5,58.6666666666667
"337",17,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"338",17,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,14,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"339",17,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,6,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"340",17,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",2,4,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"341",17,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,23,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"342",17,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",1,16,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"343",17,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,12,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"344",17,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",2,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"345",17,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,2,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"346",17,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",1,4,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"347",17,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,2,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"348",17,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,16,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"349",17,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,12,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"350",17,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,12,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"351",17,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"352",17,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"353",17,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,3,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"354",17,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",2,6,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"355",17,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"356",17,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"357",17,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,5,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"358",17,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,1,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"359",17,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,5,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"360",17,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",2,3,64.375,72.4,53.4,70.75,52.5,69.3333333333333
"361",17,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"362",17,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"363",17,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",1,4,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"364",17,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,12,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"365",17,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",2,10,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"366",17,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,10,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"367",17,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,7,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"368",17,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,6,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"369",17,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"370",17,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",1,3,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"371",17,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,1,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"372",17,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,2,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"373",17,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,2,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"374",17,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"375",17,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,7,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"376",17,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,2,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"377",17,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,2,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"378",17,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"379",17,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",2,4,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"380",17,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,8,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"381",17,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",1,7,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"382",17,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,5,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"383",17,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,8,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"384",17,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,4,67.5,36.6,63.2,43.75,64.75,50.3333333333333
"385",18,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,10,56.875,60.2,35.8,60.25,42.25,51
"386",18,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,0,56.875,60.2,35.8,60.25,42.25,51
"387",18,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,1,56.875,60.2,35.8,60.25,42.25,51
"388",18,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,1,56.875,60.2,35.8,60.25,42.25,51
"389",18,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,1,56.875,60.2,35.8,60.25,42.25,51
"390",18,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,13,56.875,60.2,35.8,60.25,42.25,51
